# BTE HeatFlux PeriodicBC IC_fneq IC_T Total
0.000018 0.000042 0.000078 0.000002 0.000011 0.000151
0.000019 0.000037 0.000062 0.000002 0.000016 0.000137
0.000009 0.000014 0.000024 0.000001 0.000018 0.000066
0.000004 0.000001 0.000002 0.000000 0.000009 0.000016
0.000005 0.000012 0.000018 0.000001 0.000002 0.000038
0.000008 0.000026 0.000040 0.000001 0.000004 0.000079
0.000010 0.000020 0.000033 0.000001 0.000006 0.000070
0.000005 0.000004 0.000010 0.000000 0.000004 0.000023
0.000003 0.000003 0.000002 0.000000 0.000001 0.000009
0.000006 0.000012 0.000020 0.000001 0.000002 0.000041
0.000008 0.000014 0.000031 0.000001 0.000004 0.000058
0.000006 0.000006 0.000015 0.000001 0.000002 0.000029
0.000003 0.000001 0.000001 0.000000 0.000001 0.000005
0.000004 0.000004 0.000010 0.000001 0.000003 0.000022
0.000007 0.000008 0.000019 0.000001 0.000004 0.000039
0.000004 0.000005 0.000011 0.000001 0.000003 0.000024
0.000003 0.000001 0.000002 0.000000 0.000000 0.000006
0.000004 0.000003 0.000004 0.000000 0.000001 0.000012
0.000004 0.000006 0.000010 0.000001 0.000004 0.000025
0.000005 0.000006 0.000008 0.000000 0.000003 0.000022
0.000004 0.000003 0.000002 0.000000 0.000001 0.000011
0.000004 0.000003 0.000000 0.000000 0.000001 0.000009
0.000004 0.000005 0.000005 0.000000 0.000001 0.000015
0.000003 0.000004 0.000010 0.000000 0.000001 0.000019
0.000003 0.000003 0.000009 0.000000 0.000002 0.000017
0.000003 0.000001 0.000005 0.000000 0.000003 0.000011
0.000003 0.000001 0.000003 0.000000 0.000003 0.000012
0.000006 0.000004 0.000005 0.000000 0.000004 0.000019
0.000007 0.000005 0.000006 0.000000 0.000007 0.000026
0.000008 0.000004 0.000004 0.000000 0.000011 0.000028
0.000007 0.000003 0.000004 0.000000 0.000018 0.000033
0.000007 0.000002 0.000011 0.000000 0.000024 0.000045
0.000007 0.000003 0.000023 0.000000 0.000029 0.000062
0.000008 0.000003 0.000032 0.000000 0.000026 0.000069
0.000009 0.000003 0.000027 0.000000 0.000021 0.000060
0.000009 0.000005 0.000012 0.000000 0.000011 0.000037
0.000006 0.000005 0.000003 0.000000 0.000003 0.000017
0.000003 0.000002 0.000006 0.000000 0.000001 0.000012
0.000004 0.000001 0.000011 0.000000 0.000003 0.000018
0.000006 0.000003 0.000010 0.000000 0.000006 0.000025
0.000007 0.000004 0.000006 0.000000 0.000008 0.000026
0.000007 0.000002 0.000006 0.000000 0.000010 0.000026
0.000007 0.000001 0.000008 0.000000 0.000010 0.000026
0.000005 0.000001 0.000010 0.000000 0.000007 0.000023
0.000004 0.000002 0.000006 0.000000 0.000002 0.000014
0.000003 0.000002 0.000002 0.000000 0.000000 0.000007
0.000003 0.000001 0.000000 0.000000 0.000003 0.000007
0.000004 0.000001 0.000002 0.000000 0.000005 0.000013
0.000005 0.000002 0.000006 0.000000 0.000006 0.000019
0.000006 0.000004 0.000007 0.000000 0.000004 0.000021
0.000005 0.000005 0.000007 0.000000 0.000003 0.000020
0.000004 0.000004 0.000005 0.000000 0.000002 0.000015
0.000003 0.000002 0.000003 0.000000 0.000001 0.000010
0.000003 0.000001 0.000002 0.000000 0.000001 0.000007
0.000003 0.000001 0.000002 0.000000 0.000001 0.000007
0.000003 0.000002 0.000002 0.000000 0.000000 0.000007
0.000003 0.000002 0.000002 0.000000 0.000000 0.000008
0.000003 0.000003 0.000002 0.000000 0.000001 0.000009
0.000003 0.000002 0.000003 0.000000 0.000001 0.000009
0.000003 0.000001 0.000003 0.000000 0.000002 0.000010
0.000003 0.000001 0.000003 0.000000 0.000003 0.000011
0.000004 0.000001 0.000004 0.000000 0.000005 0.000014
0.000006 0.000003 0.000004 0.000000 0.000007 0.000020
0.000008 0.000004 0.000006 0.000000 0.000011 0.000029
0.000010 0.000005 0.000008 0.000000 0.000017 0.000040
0.000011 0.000005 0.000013 0.000000 0.000025 0.000054
0.000013 0.000004 0.000018 0.000000 0.000029 0.000065
0.000013 0.000004 0.000023 0.000000 0.000030 0.000070
0.000012 0.000005 0.000023 0.000000 0.000022 0.000062
0.000008 0.000007 0.000021 0.000000 0.000011 0.000048
0.000006 0.000010 0.000016 0.000001 0.000003 0.000035
0.000005 0.000013 0.000014 0.000001 0.000000 0.000032
0.000006 0.000013 0.000013 0.000001 0.000002 0.000035
0.000007 0.000010 0.000013 0.000001 0.000005 0.000035
0.000006 0.000005 0.000011 0.000000 0.000006 0.000029
0.000004 0.000001 0.000008 0.000000 0.000005 0.000018
0.000003 0.000002 0.000005 0.000000 0.000002 0.000013
0.000004 0.000006 0.000005 0.000000 0.000001 0.000015
0.000004 0.000008 0.000010 0.000001 0.000001 0.000024
0.000006 0.000008 0.000015 0.000001 0.000001 0.000030
0.000004 0.000006 0.000018 0.000001 0.000002 0.000030
0.000004 0.000004 0.000015 0.000000 0.000001 0.000025
0.000003 0.000002 0.000010 0.000000 0.000001 0.000017
0.000003 0.000002 0.000004 0.000000 0.000001 0.000010
0.000003 0.000002 0.000000 0.000000 0.000002 0.000008
0.000003 0.000002 0.000001 0.000000 0.000002 0.000009
0.000003 0.000002 0.000004 0.000000 0.000002 0.000012
0.000003 0.000001 0.000008 0.000000 0.000002 0.000015
0.000003 0.000001 0.000010 0.000000 0.000001 0.000016
0.000003 0.000001 0.000009 0.000000 0.000001 0.000015
0.000003 0.000001 0.000007 0.000000 0.000002 0.000013
0.000003 0.000001 0.000004 0.000000 0.000003 0.000011
0.000004 0.000001 0.000002 0.000000 0.000004 0.000011
0.000004 0.000002 0.000004 0.000000 0.000005 0.000016
0.000006 0.000003 0.000008 0.000000 0.000007 0.000024
0.000007 0.000005 0.000015 0.000000 0.000011 0.000039
0.000011 0.000008 0.000024 0.000000 0.000016 0.000059
0.000013 0.000012 0.000035 0.000001 0.000025 0.000085
0.000018 0.000015 0.000044 0.000001 0.000031 0.000109
0.000018 0.000017 0.000048 0.000001 0.000034 0.000118
0.000015 0.000014 0.000038 0.000001 0.000024 0.000091
0.000007 0.000008 0.000020 0.000001 0.000009 0.000044
0.000003 0.000002 0.000005 0.000000 0.000001 0.000012
0.000005 0.000001 0.000008 0.000000 0.000006 0.000020
0.000009 0.000004 0.000020 0.000000 0.000018 0.000051
0.000011 0.000007 0.000024 0.000001 0.000021 0.000065
0.000008 0.000007 0.000018 0.000000 0.000014 0.000047
0.000004 0.000004 0.000005 0.000000 0.000003 0.000016
0.000003 0.000001 0.000001 0.000000 0.000001 0.000006
0.000005 0.000001 0.000006 0.000000 0.000009 0.000022
0.000008 0.000003 0.000013 0.000000 0.000015 0.000040
0.000007 0.000003 0.000015 0.000000 0.000013 0.000038
0.000005 0.000002 0.000008 0.000000 0.000005 0.000019
0.000003 0.000001 0.000001 0.000000 0.000000 0.000006
0.000003 0.000001 0.000001 0.000000 0.000003 0.000009
0.000006 0.000002 0.000005 0.000000 0.000008 0.000021
0.000007 0.000003 0.000008 0.000000 0.000010 0.000027
0.000006 0.000002 0.000006 0.000000 0.000007 0.000020
0.000003 0.000001 0.000003 0.000000 0.000002 0.000010
0.000002 0.000000 0.000002 0.000000 0.000000 0.000005
0.000004 0.000001 0.000003 0.000000 0.000002 0.000010
0.000005 0.000002 0.000004 0.000000 0.000005 0.000017
0.000006 0.000002 0.000005 0.000000 0.000006 0.000019
0.000004 0.000002 0.000004 0.000000 0.000004 0.000015
0.000003 0.000001 0.000001 0.000000 0.000002 0.000008
0.000002 0.000000 0.000000 0.000000 0.000000 0.000004
0.000003 0.000001 0.000001 0.000000 0.000001 0.000005
0.000003 0.000001 0.000002 0.000000 0.000002 0.000008
0.000004 0.000001 0.000003 0.000000 0.000003 0.000012
0.000004 0.000001 0.000003 0.000000 0.000004 0.000013
0.000004 0.000001 0.000003 0.000000 0.000003 0.000011
0.000003 0.000001 0.000002 0.000000 0.000002 0.000008
0.000003 0.000001 0.000001 0.000000 0.000001 0.000006
0.000003 0.000000 0.000001 0.000000 0.000000 0.000005
0.000003 0.000000 0.000002 0.000000 0.000001 0.000006
0.000003 0.000001 0.000004 0.000000 0.000002 0.000011
0.000004 0.000001 0.000009 0.000000 0.000004 0.000019
0.000006 0.000003 0.000019 0.000000 0.000008 0.000035
0.000008 0.000005 0.000038 0.000000 0.000013 0.000065
0.000013 0.000011 0.000066 0.000001 0.000021 0.000111
0.000017 0.000020 0.000090 0.000001 0.000024 0.000153
0.000019 0.000031 0.000082 0.000002 0.000018 0.000152
0.000013 0.000036 0.000055 0.000002 0.000004 0.000110
0.000010 0.000033 0.000046 0.000001 0.000003 0.000094
0.000013 0.000023 0.000057 0.000000 0.000020 0.000113
0.000015 0.000011 0.000043 0.000000 0.000031 0.000100
0.000010 0.000007 0.000009 0.000000 0.000018 0.000044
0.000005 0.000017 0.000010 0.000001 0.000002 0.000034
0.000007 0.000021 0.000035 0.000000 0.000009 0.000071
0.000011 0.000007 0.000026 0.000000 0.000021 0.000066
0.000010 0.000006 0.000004 0.000000 0.000018 0.000039
0.000007 0.000013 0.000016 0.000000 0.000008 0.000044
0.000004 0.000005 0.000026 0.000000 0.000003 0.000038
0.000004 0.000001 0.000007 0.000000 0.000008 0.000020
0.000008 0.000009 0.000005 0.000000 0.000012 0.000034
0.000007 0.000007 0.000021 0.000000 0.000006 0.000041
0.000004 0.000006 0.000014 0.000000 0.000001 0.000025
0.000004 0.000012 0.000003 0.000000 0.000003 0.000022
0.000004 0.000009 0.000007 0.000000 0.000003 0.000024
0.000004 0.000006 0.000006 0.000000 0.000000 0.000017
0.000004 0.000008 0.000002 0.000000 0.000002 0.000016
0.000003 0.000007 0.000008 0.000001 0.000002 0.000020
0.000005 0.000004 0.000011 0.000000 0.000001 0.000021
0.000004 0.000003 0.000005 0.000000 0.000005 0.000018
0.000003 0.000001 0.000001 0.000000 0.000006 0.000011
0.000004 0.000003 0.000002 0.000000 0.000001 0.000011
0.000005 0.000006 0.000001 0.000000 0.000001 0.000014
0.000003 0.000002 0.000001 0.000000 0.000004 0.000010
0.000003 0.000002 0.000001 0.000000 0.000002 0.000008
0.000005 0.000006 0.000001 0.000000 0.000001 0.000013
0.000005 0.000005 0.000002 0.000000 0.000001 0.000014
0.000004 0.000001 0.000004 0.000000 0.000001 0.000009
0.000003 0.000001 0.000004 0.000000 0.000001 0.000009
0.000004 0.000002 0.000001 0.000000 0.000003 0.000011
0.000003 0.000003 0.000000 0.000000 0.000002 0.000009
0.000003 0.000002 0.000001 0.000000 0.000000 0.000006
0.000003 0.000002 0.000001 0.000000 0.000001 0.000006
0.000003 0.000002 0.000001 0.000000 0.000001 0.000008
0.000003 0.000002 0.000001 0.000000 0.000000 0.000006
0.000003 0.000001 0.000000 0.000000 0.000001 0.000004
0.000003 0.000001 0.000001 0.000000 0.000002 0.000006
0.000003 0.000001 0.000001 0.000000 0.000001 0.000006
0.000002 0.000001 0.000000 0.000000 0.000000 0.000004
0.000002 0.000000 0.000000 0.000000 0.000001 0.000004
0.000002 0.000001 0.000000 0.000000 0.000001 0.000005
0.000002 0.000001 0.000001 0.000000 0.000001 0.000005
0.000002 0.000000 0.000001 0.000000 0.000000 0.000004
0.000002 0.000000 0.000001 0.000000 0.000000 0.000004
0.000003 0.000001 0.000001 0.000000 0.000000 0.000005
0.000003 0.000001 0.000001 0.000000 0.000000 0.000004
0.000003 0.000001 0.000001 0.000000 0.000000 0.000005
0.000003 0.000002 0.000002 0.000000 0.000001 0.000008
0.000004 0.000002 0.000005 0.000000 0.000002 0.000014
0.000006 0.000004 0.000015 0.000001 0.000004 0.000030
0.000013 0.000010 0.000042 0.000001 0.000009 0.000074
0.000026 0.000025 0.000100 0.000002 0.000025 0.000178
0.000051 0.000053 0.000156 0.000003 0.000061 0.000324
0.000049 0.000067 0.000128 0.000002 0.000102 0.000349
0.000021 0.000022 0.000020 0.000001 0.000060 0.000124
0.000005 0.000005 0.000016 0.000001 0.000001 0.000028
0.000021 0.000049 0.000075 0.000002 0.000038 0.000184
0.000025 0.000036 0.000048 0.000001 0.000054 0.000165
0.000003 0.000001 0.000003 0.000000 0.000006 0.000013
0.000011 0.000031 0.000037 0.000001 0.000017 0.000095
0.000019 0.000027 0.000062 0.000001 0.000028 0.000138
0.000004 0.000001 0.000014 0.000001 0.000002 0.000022
0.000008 0.000016 0.000014 0.000001 0.000012 0.000051
0.000015 0.000014 0.000055 0.000001 0.000016 0.000101
0.000005 0.000001 0.000018 0.000001 0.000001 0.000025
0.000006 0.000007 0.000011 0.000000 0.000009 0.000033
0.000014 0.000007 0.000043 0.000001 0.000013 0.000078
0.000004 0.000001 0.000009 0.000000 0.000003 0.000017
0.000005 0.000003 0.000014 0.000000 0.000003 0.000025
0.000011 0.000005 0.000030 0.000001 0.000011 0.000058
0.000003 0.000001 0.000003 0.000000 0.000007 0.000014
0.000004 0.000002 0.000014 0.000001 0.000000 0.000021
0.000008 0.000006 0.000019 0.000001 0.000008 0.000042
0.000003 0.000002 0.000001 0.000000 0.000006 0.000013
0.000003 0.000002 0.000008 0.000000 0.000001 0.000014
0.000006 0.000007 0.000011 0.000000 0.000009 0.000033
0.000003 0.000002 0.000003 0.000000 0.000004 0.000012
0.000003 0.000002 0.000002 0.000000 0.000002 0.000010
0.000005 0.000006 0.000004 0.000000 0.000010 0.000026
0.000003 0.000001 0.000002 0.000000 0.000003 0.000010
0.000003 0.000002 0.000001 0.000000 0.000002 0.000007
0.000005 0.000004 0.000004 0.000000 0.000006 0.000020
0.000003 0.000001 0.000004 0.000000 0.000002 0.000010
0.000003 0.000001 0.000001 0.000000 0.000001 0.000006
0.000004 0.000002 0.000005 0.000000 0.000002 0.000014
0.000003 0.000001 0.000007 0.000000 0.000001 0.000012
0.000003 0.000000 0.000001 0.000000 0.000001 0.000004
0.000004 0.000001 0.000003 0.000000 0.000002 0.000010
0.000003 0.000001 0.000005 0.000000 0.000002 0.000012
0.000003 0.000000 0.000000 0.000000 0.000001 0.000004
0.000003 0.000001 0.000003 0.000000 0.000000 0.000007
0.000003 0.000001 0.000005 0.000000 0.000001 0.000010
0.000003 0.000001 0.000001 0.000000 0.000001 0.000006
0.000003 0.000000 0.000001 0.000000 0.000000 0.000005
0.000003 0.000001 0.000002 0.000000 0.000002 0.000008
0.000003 0.000001 0.000001 0.000000 0.000003 0.000008
0.000003 0.000000 0.000001 0.000000 0.000001 0.000006
0.000003 0.000001 0.000004 0.000000 0.000001 0.000008
0.000003 0.000002 0.000008 0.000000 0.000001 0.000014
0.000003 0.000001 0.000012 0.000000 0.000003 0.000019
0.000004 0.000001 0.000018 0.000000 0.000009 0.000032
0.000006 0.000001 0.000032 0.000000 0.000020 0.000059
0.000009 0.000001 0.000054 0.000000 0.000032 0.000096
0.000011 0.000003 0.000069 0.000000 0.000034 0.000117
0.000011 0.000004 0.000051 0.000000 0.000026 0.000092
0.000007 0.000005 0.000012 0.000000 0.000008 0.000033
0.000003 0.000004 0.000003 0.000000 0.000000 0.000011
0.000004 0.000002 0.000026 0.000000 0.000007 0.000039
0.000007 0.000001 0.000035 0.000000 0.000016 0.000059
0.000008 0.000004 0.000014 0.000000 0.000012 0.000038
0.000006 0.000008 0.000000 0.000000 0.000002 0.000017
0.000004 0.000009 0.000013 0.000000 0.000001 0.000027
0.000004 0.000003 0.000021 0.000000 0.000005 0.000034
0.000005 0.000001 0.000009 0.000000 0.000006 0.000021
0.000006 0.000008 0.000000 0.000000 0.000002 0.000016
0.000005 0.000011 0.000008 0.000000 0.000001 0.000025
0.000003 0.000006 0.000012 0.000000 0.000001 0.000022
0.000003 0.000001 0.000004 0.000000 0.000002 0.000009
0.000005 0.000005 0.000001 0.000000 0.000002 0.000013
0.000005 0.000009 0.000006 0.000000 0.000002 0.000022
0.000004 0.000006 0.000005 0.000000 0.000000 0.000015
0.000003 0.000001 0.000001 0.000000 0.000000 0.000005
0.000004 0.000002 0.000003 0.000000 0.000001 0.000010
0.000005 0.000006 0.000004 0.000000 0.000001 0.000017
0.000004 0.000005 0.000001 0.000000 0.000001 0.000011
0.000003 0.000001 0.000001 0.000000 0.000000 0.000006
0.000003 0.000001 0.000004 0.000000 0.000000 0.000009
0.000003 0.000003 0.000004 0.000000 0.000000 0.000011
0.000004 0.000003 0.000001 0.000000 0.000000 0.000008
0.000003 0.000001 0.000001 0.000000 0.000001 0.000005
0.000003 0.000000 0.000004 0.000000 0.000001 0.000008
0.000003 0.000001 0.000005 0.000000 0.000001 0.000010
0.000003 0.000001 0.000002 0.000000 0.000000 0.000007
0.000003 0.000001 0.000000 0.000000 0.000000 0.000004
0.000002 0.000001 0.000002 0.000000 0.000000 0.000005
0.000002 0.000001 0.000003 0.000000 0.000001 0.000008
0.000002 0.000001 0.000003 0.000000 0.000001 0.000007
0.000002 0.000001 0.000001 0.000000 0.000001 0.000005
0.000003 0.000001 0.000000 0.000000 0.000000 0.000005
0.000003 0.000001 0.000001 0.000000 0.000000 0.000006
0.000003 0.000001 0.000001 0.000000 0.000000 0.000006
0.000003 0.000001 0.000001 0.000000 0.000000 0.000005
0.000002 0.000000 0.000000 0.000000 0.000000 0.000004
0.000003 0.000001 0.000000 0.000000 0.000000 0.000004
0.000003 0.000001 0.000001 0.000000 0.000000 0.000005
0.000003 0.000002 0.000000 0.000000 0.000000 0.000006
0.000003 0.000002 0.000000 0.000000 0.000000 0.000005
0.000003 0.000001 0.000000 0.000000 0.000000 0.000005
0.000003 0.000001 0.000001 0.000000 0.000001 0.000005
0.000003 0.000001 0.000002 0.000000 0.000001 0.000007
0.000003 0.000001 0.000003 0.000000 0.000002 0.000008
0.000003 0.000001 0.000003 0.000000 0.000003 0.000010
0.000004 0.000002 0.000004 0.000000 0.000004 0.000014
0.000006 0.000004 0.000004 0.000000 0.000007 0.000020
0.000009 0.000007 0.000005 0.000000 0.000011 0.000032
0.000015 0.000013 0.000007 0.000000 0.000019 0.000054
0.000022 0.000019 0.000011 0.000000 0.000031 0.000082
0.000027 0.000021 0.000017 0.000000 0.000045 0.000111
0.000026 0.000015 0.000025 0.000000 0.000045 0.000111
0.000016 0.000006 0.000030 0.000000 0.000032 0.000085
0.000009 0.000007 0.000033 0.000001 0.000010 0.000061
0.000010 0.000024 0.000044 0.000002 0.000001 0.000080
0.000015 0.000041 0.000057 0.000002 0.000004 0.000119
0.000011 0.000032 0.000058 0.000002 0.000007 0.000110
0.000005 0.000009 0.000034 0.000001 0.000004 0.000052
0.000004 0.000005 0.000008 0.000000 0.000001 0.000018
0.000007 0.000018 0.000007 0.000001 0.000003 0.000034
0.000007 0.000018 0.000028 0.000001 0.000004 0.000057
0.000005 0.000007 0.000040 0.000001 0.000002 0.000055
0.000008 0.000006 0.000022 0.000000 0.000003 0.000039
0.000007 0.000008 0.000001 0.000000 0.000006 0.000023
0.000004 0.000003 0.000008 0.000000 0.000007 0.000022
0.000004 0.000002 0.000026 0.000000 0.000003 0.000034
0.000005 0.000004 0.000022 0.000000 0.000002 0.000033
0.000006 0.000003 0.000004 0.000000 0.000004 0.000017
0.000004 0.000001 0.000005 0.000000 0.000007 0.000017
0.000003 0.000002 0.000019 0.000000 0.000006 0.000030
0.000003 0.000002 0.000017 0.000000 0.000002 0.000025
0.000002 0.000001 0.000003 0.000000 0.000001 0.000007
0.000003 0.000001 0.000003 0.000000 0.000001 0.000008
0.000003 0.000002 0.000014 0.000000 0.000003 0.000022
0.000003 0.000001 0.000013 0.000000 0.000004 0.000021
0.000003 0.000001 0.000003 0.000000 0.000003 0.000010
0.000004 0.000002 0.000002 0.000000 0.000002 0.000010
0.000003 0.000002 0.000008 0.000000 0.000001 0.000015
0.000003 0.000001 0.000008 0.000000 0.000001 0.000012
0.000003 0.000001 0.000003 0.000000 0.000001 0.000008
0.000003 0.000002 0.000001 0.000000 0.000001 0.000008
0.000003 0.000002 0.000003 0.000000 0.000000 0.000008
0.000002 0.000001 0.000003 0.000000 0.000000 0.000007
0.000003 0.000001 0.000003 0.000000 0.000001 0.000008
0.000003 0.000003 0.000003 0.000000 0.000001 0.000011
0.000003 0.000003 0.000003 0.000000 0.000000 0.000010
0.000003 0.000002 0.000002 0.000000 0.000001 0.000008
0.000004 0.000001 0.000001 0.000000 0.000003 0.000009
0.000005 0.000002 0.000002 0.000000 0.000005 0.000015
0.000007 0.000004 0.000003 0.000000 0.000006 0.000020
0.000007 0.000004 0.000007 0.000000 0.000007 0.000026
0.000008 0.000006 0.000013 0.000000 0.000008 0.000036
0.000009 0.000011 0.000025 0.000001 0.000010 0.000055
0.000012 0.000016 0.000036 0.000001 0.000014 0.000080
0.000014 0.000019 0.000047 0.000001 0.000020 0.000102
0.000017 0.000017 0.000042 0.000001 0.000023 0.000100
0.000012 0.000010 0.000026 0.000001 0.000020 0.000069
0.000007 0.000004 0.000005 0.000000 0.000009 0.000025
0.000003 0.000001 0.000001 0.000000 0.000001 0.000007
0.000004 0.000005 0.000011 0.000000 0.000003 0.000022
0.000009 0.000009 0.000019 0.000001 0.000010 0.000046
0.000009 0.000009 0.000019 0.000000 0.000014 0.000051
0.000008 0.000004 0.000009 0.000000 0.000010 0.000032
0.000004 0.000001 0.000005 0.000000 0.000004 0.000014
0.000003 0.000001 0.000009 0.000000 0.000001 0.000015
0.000005 0.000004 0.000015 0.000000 0.000002 0.000026
0.000005 0.000005 0.000015 0.000000 0.000004 0.000029
0.000005 0.000003 0.000008 0.000000 0.000004 0.000020
0.000003 0.000001 0.000003 0.000000 0.000003 0.000011
0.000003 0.000000 0.000007 0.000000 0.000002 0.000012
0.000003 0.000002 0.000013 0.000000 0.000001 0.000020
0.000003 0.000003 0.000015 0.000000 0.000002 0.000024
0.000004 0.000004 0.000010 0.000000 0.000001 0.000019
0.000003 0.000003 0.000003 0.000000 0.000000 0.000010
0.000003 0.000001 0.000001 0.000000 0.000000 0.000005
0.000003 0.000001 0.000003 0.000000 0.000000 0.000007
0.000003 0.000001 0.000007 0.000000 0.000001 0.000012
0.000004 0.000003 0.000008 0.000000 0.000001 0.000016
0.000003 0.000004 0.000007 0.000000 0.000001 0.000016
0.000004 0.000003 0.000004 0.000000 0.000002 0.000013
0.000003 0.000002 0.000001 0.000000 0.000002 0.000009
0.000003 0.000001 0.000001 0.000000 0.000002 0.000007
0.000003 0.000001 0.000002 0.000000 0.000002 0.000008
0.000003 0.000002 0.000003 0.000000 0.000002 0.000011
0.000004 0.000003 0.000004 0.000000 0.000002 0.000013
0.000003 0.000004 0.000005 0.000000 0.000002 0.000015
0.000004 0.000003 0.000005 0.000000 0.000002 0.000014
0.000003 0.000002 0.000004 0.000000 0.000002 0.000013
0.000004 0.000001 0.000003 0.000000 0.000003 0.000012
0.000004 0.000001 0.000004 0.000000 0.000005 0.000014
0.000005 0.000001 0.000006 0.000000 0.000008 0.000020
0.000006 0.000002 0.000010 0.000000 0.000013 0.000032
0.000009 0.000003 0.000018 0.000000 0.000019 0.000050
0.000012 0.000005 0.000029 0.000000 0.000028 0.000074
0.000015 0.000005 0.000038 0.000000 0.000033 0.000091
0.000015 0.000005 0.000034 0.000000 0.000033 0.000088
0.000011 0.000005 0.000019 0.000000 0.000020 0.000055
0.000006 0.000004 0.000008 0.000000 0.000006 0.000025
0.000004 0.000005 0.000014 0.000001 0.000001 0.000024
0.000006 0.000007 0.000028 0.000001 0.000005 0.000046
0.000008 0.000010 0.000032 0.000001 0.000008 0.000060
0.000007 0.000010 0.000020 0.000001 0.000006 0.000044
0.000005 0.000006 0.000004 0.000000 0.000002 0.000016
0.000002 0.000002 0.000003 0.000000 0.000000 0.000007
0.000004 0.000001 0.000011 0.000000 0.000004 0.000020
0.000006 0.000003 0.000015 0.000000 0.000006 0.000031
0.000006 0.000005 0.000010 0.000000 0.000005 0.000026
0.000004 0.000005 0.000003 0.000000 0.000001 0.000014
0.000003 0.000004 0.000004 0.000000 0.000000 0.000011
0.000004 0.000003 0.000009 0.000000 0.000003 0.000019
0.000005 0.000003 0.000010 0.000000 0.000007 0.000025
0.000006 0.000003 0.000005 0.000000 0.000009 0.000023
0.000006 0.000003 0.000004 0.000000 0.000008 0.000021
0.000006 0.000002 0.000009 0.000000 0.000006 0.000024
0.000005 0.000002 0.000018 0.000000 0.000005 0.000031
0.000006 0.000004 0.000024 0.000001 0.000003 0.000038
0.000006 0.000009 0.000025 0.000001 0.000002 0.000043
0.000007 0.000016 0.000022 0.000001 0.000002 0.000048
0.000007 0.000020 0.000021 0.000001 0.000003 0.000052
0.000008 0.000017 0.000019 0.000001 0.000006 0.000051
0.000006 0.000008 0.000016 0.000000 0.000010 0.000041
0.000006 0.000002 0.000009 0.000000 0.000010 0.000027
0.000005 0.000001 0.000003 0.000000 0.000008 0.000017
0.000004 0.000004 0.000000 0.000000 0.000003 0.000011
0.000003 0.000004 0.000002 0.000000 0.000000 0.000010
0.000003 0.000003 0.000005 0.000000 0.000001 0.000013
0.000004 0.000001 0.000006 0.000000 0.000006 0.000018
0.000006 0.000002 0.000006 0.000000 0.000010 0.000024
0.000008 0.000004 0.000005 0.000000 0.000011 0.000029
0.000008 0.000006 0.000007 0.000000 0.000009 0.000030
0.000007 0.000006 0.000007 0.000000 0.000005 0.000026
0.000005 0.000004 0.000007 0.000000 0.000002 0.000018
0.000004 0.000002 0.000005 0.000000 0.000001 0.000012
0.000003 0.000003 0.000003 0.000000 0.000000 0.000009
0.000004 0.000004 0.000001 0.000000 0.000001 0.000010
0.000004 0.000004 0.000000 0.000000 0.000001 0.000009
0.000003 0.000002 0.000000 0.000000 0.000001 0.000007
0.000003 0.000001 0.000001 0.000000 0.000002 0.000007
0.000003 0.000001 0.000002 0.000000 0.000002 0.000009
0.000004 0.000003 0.000004 0.000000 0.000002 0.000013
0.000004 0.000005 0.000007 0.000000 0.000002 0.000019
0.000005 0.000007 0.000010 0.000001 0.000002 0.000024
0.000005 0.000008 0.000014 0.000001 0.000002 0.000030
0.000006 0.000009 0.000015 0.000001 0.000003 0.000035
0.000007 0.000010 0.000017 0.000001 0.000007 0.000041
0.000010 0.000009 0.000016 0.000001 0.000011 0.000046
0.000010 0.000007 0.000016 0.000000 0.000016 0.000050
0.000011 0.000005 0.000012 0.000000 0.000019 0.000047
0.000008 0.000003 0.000010 0.000000 0.000019 0.000039
0.000007 0.000001 0.000007 0.000000 0.000013 0.000028
0.000004 0.000001 0.000008 0.000000 0.000007 0.000020
0.000003 0.000001 0.000012 0.000000 0.000003 0.000019
0.000004 0.000001 0.000019 0.000000 0.000003 0.000026
0.000004 0.000001 0.000025 0.000000 0.000004 0.000034
0.000005 0.000002 0.000026 0.000000 0.000004 0.000037
0.000004 0.000003 0.000020 0.000000 0.000003 0.000031
0.000004 0.000004 0.000012 0.000000 0.000001 0.000022
0.000003 0.000005 0.000006 0.000000 0.000000 0.000015
0.000003 0.000005 0.000003 0.000000 0.000000 0.000012
0.000003 0.000004 0.000006 0.000000 0.000000 0.000014
0.000003 0.000003 0.000008 0.000000 0.000001 0.000015
0.000003 0.000002 0.000010 0.000000 0.000001 0.000016
0.000003 0.000002 0.000009 0.000000 0.000002 0.000016
0.000003 0.000002 0.000007 0.000000 0.000003 0.000016
0.000004 0.000005 0.000005 0.000000 0.000003 0.000017
0.000006 0.000008 0.000003 0.000000 0.000003 0.000020
0.000007 0.000010 0.000003 0.000000 0.000003 0.000023
0.000007 0.000010 0.000002 0.000000 0.000003 0.000022
0.000005 0.000006 0.000002 0.000000 0.000002 0.000016
0.000004 0.000003 0.000002 0.000000 0.000002 0.000010
0.000003 0.000001 0.000002 0.000000 0.000001 0.000007
0.000002 0.000001 0.000003 0.000000 0.000001 0.000008
0.000003 0.000003 0.000004 0.000000 0.000001 0.000011
0.000003 0.000003 0.000005 0.000000 0.000001 0.000012
